"Date","Price","Open","High","Low","Vol.","Change %"
"03/23/1990","389.15","394.55","389.15","389.15","","-1.29%"
"03/22/1990","394.25","394.45","394.25","394.25","","0.66%"
"03/21/1990","391.65","394.25","391.65","391.65","","-0.41%"
"03/20/1990","393.25","402.15","393.25","393.25","","-1.99%"
"03/19/1990","401.25","403.15","401.25","401.25","","0.33%"
"03/16/1990","399.95","401.65","399.95","399.95","","0.36%"
"03/15/1990","398.50","400.75","398.50","398.50","","0.06%"
"03/14/1990","398.25","400.15","398.25","398.25","","-0.18%"
"03/13/1990","398.95","400.05","398.95","398.95","","-0.05%"
"03/12/1990","399.15","402.05","399.15","399.15","","-0.22%"
"03/09/1990","400.05","400.90","400.05","400.05","","-0.01%"
"03/08/1990","400.10","402.30","400.10","400.10","","-0.36%"
"03/07/1990","401.55","404.05","401.55","401.55","","-0.61%"
"03/06/1990","404.00","407.25","404.00","404.00","","-0.14%"
"03/05/1990","404.55","405.45","404.55","404.55","","0.26%"
"03/02/1990","403.50","407.51","403.50","403.50","","-0.85%"
"03/01/1990","406.95","408.85","406.95","406.95","","0.05%"
"02/28/1990","406.75","409.75","406.75","406.75","","-0.46%"
"02/27/1990","408.65","409.75","408.65","408.65","","0.02%"
"02/26/1990","408.55","415.10","408.55","408.55","","-1.59%"
"02/23/1990","415.15","417.95","415.15","415.15","","-0.38%"
"02/22/1990","416.75","419.45","416.75","416.75","","-0.19%"
"02/21/1990","417.55","423.15","417.55","417.55","","-0.43%"
"02/20/1990","419.35","421.45","419.35","419.35","","0.66%"
"02/19/1990","416.60","418.00","416.60","416.60","","-0.22%"
"02/16/1990","417.50","418.25","417.50","417.50","","0.96%"
"02/15/1990","413.55","418.05","413.55","413.55","","-0.78%"
"02/14/1990","416.80","418.70","416.80","416.80","","-0.30%"
"02/13/1990","418.05","421.50","418.05","418.05","","-0.36%"
"02/12/1990","419.55","420.45","419.55","419.55","","0.85%"
"02/09/1990","416.00","419.35","416.00","416.00","","-0.69%"
"02/08/1990","418.90","419.80","418.90","418.90","","0.26%"
"02/07/1990","417.80","424.60","417.80","417.80","","-0.88%"
"02/06/1990","421.50","424.50","421.50","421.50","","-0.34%"
"02/05/1990","422.95","424.75","422.95","422.95","","1.10%"
"02/02/1990","418.35","419.29","418.35","418.35","","0.11%"
"02/01/1990","417.90","418.45","417.90","417.90","","1.51%"
"01/31/1990","411.70","419.25","411.70","411.70","","-1.71%"
"01/30/1990","418.85","421.50","418.85","418.85","","-0.04%"
"01/29/1990","419.00","422.75","419.00","419.00","","-0.30%"
"01/26/1990","420.25","421.25","420.25","420.25","","0.51%"
"01/25/1990","418.12","418.77","418.12","418.12","","0.11%"
"01/24/1990","417.65","424.75","417.65","417.65","","1.08%"
"01/23/1990","413.20","414.65","413.20","413.20","","1.11%"
"01/22/1990","408.65","410.95","408.65","408.65","","-0.37%"
"01/19/1990","410.15","412.15","410.15","410.15","","-0.18%"
"01/18/1990","410.90","415.50","410.90","410.90","","-0.62%"
"01/17/1990","413.45","414.25","413.45","413.45","","1.03%"
"01/16/1990","409.25","415.85","409.25","409.25","","-1.49%"
"01/15/1990","415.45","418.40","415.45","415.45","","0.02%"
"01/12/1990","415.38","418.68","415.38","415.38","","0.47%"
"01/11/1990","413.45","413.45","413.45","413.45","","0.49%"
"01/10/1990","411.45","413.45","411.45","411.45","","1.40%"
"01/09/1990","405.75","406.45","405.75","405.75","","0.91%"
"01/08/1990","402.10","405.75","402.10","402.10","","-1.05%"
"01/05/1990","406.35","407.45","406.35","406.35","","1.83%"
"01/04/1990","399.05","399.45","399.05","399.05","","1.09%"
"01/03/1990","394.75","399.60","394.75","394.75","","-1.18%"
"01/02/1990","399.45","403.85","399.45","399.45","","-0.89%"
"12/29/1989","403.05","404.85","403.05","403.05","","0.83%"
"12/28/1989","399.75","403.05","399.75","399.75","","-0.25%"
"12/27/1989","400.75","410.16","400.75","400.75","","-1.54%"
"12/26/1989","407.00","413.30","407.00","407.00","","-1.57%"
"12/25/1989","413.50","414.70","413.50","413.50","","-0.16%"
"12/22/1989","414.15","414.15","414.15","414.15","","0.52%"
"12/21/1989","412.00","414.75","412.00","412.00","","-0.37%"
"12/20/1989","413.55","414.75","413.55","413.55","","0.19%"
"12/19/1989","412.75","415.25","412.75","412.75","","0.02%"
"12/18/1989","412.65","414.85","412.65","412.65","","-0.17%"
"12/15/1989","413.35","415.85","413.35","413.35","","1.15%"
"12/14/1989","408.65","409.95","408.65","408.65","","0.84%"
"12/13/1989","405.25","418.25","405.25","405.25","","-2.95%"
"12/12/1989","417.55","419.35","417.55","417.55","","0.07%"
"12/11/1989","417.25","419.05","417.25","417.25","","1.21%"
"12/08/1989","412.25","415.35","412.25","412.25","","0.63%"
"12/07/1989","409.65","411.15","409.65","409.65","","1.09%"
"12/06/1989","405.25","406.05","405.25","405.25","","0.35%"
"12/05/1989","403.85","405.65","403.85","403.85","","0.84%"
"12/04/1989","400.50","414.35","400.50","400.50","","-3.20%"
"12/01/1989","413.75","415.95","413.75","413.75","","0.50%"
"11/30/1989","411.70","413.30","411.70","411.70","","0.97%"
"11/29/1989","407.75","413.25","407.75","407.75","","-1.27%"
"11/28/1989","413.00","415.95","413.00","413.00","","-0.30%"
"11/27/1989","414.25","421.25","414.25","414.25","","-1.15%"
"11/24/1989","419.05","419.90","419.05","419.05","","1.71%"
"11/23/1989","412.00","413.25","412.00","412.00","","0.49%"
"11/22/1989","410.00","411.65","410.00","410.00","","1.61%"
"11/21/1989","403.50","405.65","403.50","403.50","","1.27%"
"11/20/1989","398.45","399.05","398.45","398.45","","0.98%"
"11/17/1989","394.60","395.00","394.60","394.60","","0.68%"
"11/16/1989","391.95","394.25","391.95","391.95","","0.49%"
"11/15/1989","390.05","393.85","390.05","390.05","","-0.64%"
"11/14/1989","392.55","393.75","392.55","392.55","","0.52%"
"11/13/1989","390.50","395.05","390.50","390.50","","1.18%"
"11/10/1989","385.95","388.25","385.95","385.95","","-0.13%"
"11/09/1989","386.45","389.55","386.45","386.45","","-0.66%"
"11/08/1989","389.00","389.60","389.00","389.00","","1.04%"
"11/07/1989","385.00","385.75","385.00","385.00","","1.10%"
"11/06/1989","380.80","381.20","380.80","380.80","","0.78%"
"11/03/1989","377.85","382.55","377.85","377.85","","-0.22%"
"11/02/1989","378.70","381.10","378.70","378.70","","1.49%"
"11/01/1989","373.15","375.30","373.15","373.15","","-0.20%"
"10/31/1989","373.90","376.74","373.90","373.90","","-0.85%"
"10/30/1989","377.10","379.20","377.10","377.10","","-0.11%"
"10/27/1989","377.50","377.78","377.50","377.50","","1.71%"
"10/26/1989","371.15","372.43","371.15","371.15","","0.74%"
"10/25/1989","368.44","369.35","368.44","368.44","","-0.25%"
"10/24/1989","369.38","369.54","369.38","369.38","","0.87%"
"10/23/1989","366.21","367.02","366.21","366.21","","-0.13%"
"10/20/1989","366.69","367.10","366.69","366.69","","0.03%"
"10/19/1989","366.59","369.54","366.59","366.59","","-0.43%"
"10/18/1989","368.18","369.08","368.18","368.18","","0.37%"
"10/17/1989","366.83","368.06","366.83","366.83","","-0.02%"
"10/16/1989","366.90","369.36","366.90","366.90","","1.14%"
"10/13/1989","362.78","364.09","362.78","362.78","","0.00%"
"10/12/1989","362.78","363.52","362.78","362.78","","0.32%"
"10/11/1989","361.63","362.04","361.63","361.63","","0.27%"
"10/10/1989","360.65","362.70","360.65","360.65","","-0.45%"
"10/09/1989","362.29","363.93","362.29","362.29","","-0.20%"
"10/06/1989","363.02","363.93","363.02","363.02","","0.09%"
"10/05/1989","362.70","367.69","362.70","362.70","","-0.85%"
"10/04/1989","365.81","366.47","365.81","365.81","","0.07%"
"10/03/1989","365.56","366.55","365.56","365.56","","-0.20%"
"10/02/1989","366.30","366.71","366.30","366.30","","0.04%"
"09/29/1989","366.14","369.17","366.14","366.14","","-0.07%"
"09/28/1989","366.38","367.29","366.38","366.38","","0.18%"
"09/27/1989","365.73","370.32","365.73","365.73","","-0.29%"
"09/26/1989","366.79","368.76","366.79","366.79","","-0.39%"
"09/25/1989","368.21","368.88","368.21","368.21","","1.11%"
"09/22/1989","364.16","366.38","364.16","364.16","","0.07%"
"09/21/1989","363.92","364.16","363.92","363.92","","0.15%"
"09/20/1989","363.37","366.38","363.37","363.37","","1.01%"
"09/19/1989","359.72","361.15","359.72","359.72","","-0.13%"
"09/18/1989","360.19","361.38","360.19","360.19","","-0.59%"
"09/15/1989","362.34","363.29","362.34","362.34","","0.89%"
"09/14/1989","359.16","362.10","359.16","359.16","","0.20%"
"09/13/1989","358.45","358.93","358.45","358.45","","0.04%"
"09/12/1989","358.29","359.16","358.29","358.29","","0.09%"
"09/11/1989","357.97","359.72","357.97","357.97","","-0.09%"
"09/08/1989","358.29","359.88","358.29","358.29","","-0.31%"
"09/07/1989","359.40","360.04","359.40","359.40","","-0.31%"
"09/06/1989","360.51","360.75","360.51","360.51","","0.66%"
"09/05/1989","358.13","359.40","358.13","358.13","","-0.22%"
"09/04/1989","358.93","359.00","358.93","358.93","","-0.02%"
"09/01/1989","359.00","359.40","359.00","359.00","","0.20%"
"08/31/1989","358.29","360.35","358.29","358.29","","-0.49%"
"08/30/1989","360.04","362.50","360.04","360.04","","-0.57%"
"08/29/1989","362.10","364.24","362.10","362.10","","0.93%"
"08/28/1989","358.77","360.19","358.77","358.77","","-0.06%"
"08/25/1989","359.00","362.73","359.00","359.00","","-0.90%"
"08/24/1989","362.26","364.48","362.26","362.26","","-0.37%"
"08/23/1989","363.61","367.25","363.61","363.61","","-0.76%"
"08/22/1989","366.38","367.25","366.38","366.38","","0.00%"
"08/21/1989","366.38","366.78","366.38","366.38","","0.15%"
"08/18/1989","365.83","367.10","365.83","365.83","","0.00%"
"08/17/1989","365.83","367.57","365.83","365.83","","-0.13%"
"08/16/1989","366.30","369.60","366.30","366.30","","-0.63%"
"08/15/1989","368.64","369.44","368.64","368.64","","1.03%"
"08/14/1989","364.88","365.83","364.88","364.88","","0.44%"
"08/11/1989","363.29","365.83","363.29","363.29","","-0.67%"
"08/10/1989","365.75","366.78","365.75","365.75","","0.00%"
"08/09/1989","365.75","366.38","365.75","365.75","","-0.02%"
"08/08/1989","365.83","366.78","365.83","365.83","","-0.06%"
"08/07/1989","366.06","368.21","366.06","366.06","","-0.35%"
"08/04/1989","367.33","372.29","367.33","367.33","","-1.54%"
"08/03/1989","373.09","374.04","373.09","373.09","","1.01%"
"08/02/1989","369.36","370.71","369.36","369.36","","-0.17%"
"08/01/1989","369.99","370.47","369.99","369.99","","-0.02%"
"07/31/1989","370.07","370.07","370.07","370.07","","1.03%"
"07/28/1989","366.30","380.23","366.30","366.30","","-1.67%"
"07/27/1989","372.53","375.07","372.53","372.53","","-0.44%"
"07/26/1989","374.16","375.27","374.16","374.16","","0.37%"
"07/25/1989","372.77","373.72","372.77","372.77","","0.09%"
"07/24/1989","372.45","373.76","372.45","372.45","","0.20%"
"07/21/1989","371.70","373.72","371.70","371.70","","0.27%"
"07/20/1989","370.71","373.36","370.71","370.71","","0.74%"
"07/19/1989","367.97","372.17","367.97","367.97","","-1.10%"
"07/18/1989","372.05","372.97","372.05","372.05","","0.48%"
"07/17/1989","370.27","372.17","370.27","370.27","","0.05%"
"07/14/1989","370.07","376.97","370.07","370.07","","-1.33%"
"07/13/1989","375.07","378.88","375.07","375.07","","-0.53%"
"07/12/1989","377.05","380.15","377.05","377.05","","-0.64%"
"07/11/1989","379.47","382.05","379.47","379.47","","-0.85%"
"07/10/1989","382.72","383.87","382.72","382.72","","0.30%"
"07/07/1989","381.57","385.54","381.57","381.57","","-0.75%"
"07/06/1989","384.47","386.25","384.47","384.47","","0.05%"
"07/05/1989","384.27","386.45","384.27","384.27","","2.07%"
"07/04/1989","376.46","378.56","376.46","376.46","","-0.14%"
"07/03/1989","376.97","377.37","376.97","376.97","","0.95%"
"06/30/1989","373.44","375.07","373.44","373.44","","0.94%"
"06/29/1989","369.95","378.68","369.95","369.95","","-1.33%"
"06/28/1989","374.95","377.05","374.95","374.95","","-0.19%"
"06/27/1989","375.66","377.05","375.66","375.66","","0.42%"
"06/26/1989","374.08","376.65","374.08","374.08","","-0.77%"
"06/23/1989","376.97","379.95","376.97","376.97","","1.96%"
"06/22/1989","369.71","371.86","369.71","369.71","","-0.33%"
"06/21/1989","370.94","371.26","370.94","370.94","","1.66%"
"06/20/1989","364.88","368.76","364.88","364.88","","-0.31%"
"06/19/1989","366.03","366.86","366.03","366.03","","0.47%"
"06/16/1989","364.32","367.45","364.32","364.32","","-0.53%"
"06/15/1989","366.26","367.65","366.26","366.26","","1.27%"
"06/14/1989","361.66","363.17","361.66","361.66","","-0.11%"
"06/13/1989","362.06","363.25","362.06","362.06","","0.36%"
"06/12/1989","360.75","361.86","360.75","360.75","","1.06%"
"06/09/1989","356.98","373.44","356.98","356.98","","-4.23%"
"06/08/1989","372.73","375.47","372.73","372.73","","-0.44%"
"06/07/1989","374.36","377.96","374.36","374.36","","-0.75%"
"06/06/1989","377.17","378.16","377.17","377.17","","3.24%"
"06/05/1989","365.35","368.96","365.35","365.35","","-0.50%"
"06/02/1989","367.18","367.45","367.18","367.18","","1.40%"
"06/01/1989","362.10","362.46","362.10","362.10","","0.24%"
"05/31/1989","361.23","364.56","361.23","361.23","","-0.53%"
"05/30/1989","363.17","364.88","363.17","363.17","","0.13%"
"05/29/1989","362.69","363.25","362.69","362.69","","-0.35%"
"05/26/1989","363.96","367.69","363.96","363.96","","-0.49%"
"05/25/1989","365.75","365.75","365.75","365.75","","1.05%"
"05/24/1989","361.94","363.92","361.94","361.94","","0.04%"
"05/23/1989","361.78","365.25","361.78","361.78","","0.08%"
"05/22/1989","361.49","363.37","361.49","361.49","","-0.79%"
"05/19/1989","364.37","368.96","364.37","364.37","","-1.04%"
"05/18/1989","368.19","371.72","368.19","368.19","","-0.93%"
"05/17/1989","371.66","374.19","371.66","371.66","","-0.52%"
"05/16/1989","373.60","375.25","373.60","373.60","","-0.13%"
"05/15/1989","374.07","376.19","374.07","374.07","","-0.50%"
"05/12/1989","375.96","380.07","375.96","375.96","","-0.88%"
"05/11/1989","379.31","379.90","379.31","379.31","","0.83%"
"05/10/1989","376.19","379.07","376.19","376.19","","-0.45%"
"05/09/1989","377.90","378.25","377.90","377.90","","0.67%"
"05/08/1989","375.37","378.96","375.37","375.37","","-0.42%"
"05/05/1989","376.96","377.90","376.96","376.96","","0.06%"
"05/04/1989","376.72","378.90","376.72","376.72","","-0.26%"
"05/03/1989","377.72","379.66","377.72","377.72","","0.17%"
"05/02/1989","377.07","377.90","377.07","377.07","","-0.17%"
"05/01/1989","377.72","378.37","377.72","377.72","","0.00%"
"04/28/1989","377.72","382.37","377.72","377.72","","-1.11%"
"04/27/1989","381.96","385.13","381.96","381.96","","-0.51%"
"04/26/1989","383.90","384.96","383.90","383.90","","-0.18%"
"04/25/1989","384.60","386.60","384.60","384.60","","-0.47%"
"04/24/1989","386.43","387.43","386.43","386.43","","0.64%"
"04/21/1989","383.96","385.72","383.96","383.96","","-0.30%"
"04/20/1989","385.13","385.25","385.13","385.13","","0.71%"
"04/19/1989","382.43","384.55","382.43","382.43","","-0.12%"
"04/18/1989","382.90","385.72","382.90","382.90","","-0.54%"
"04/17/1989","384.96","385.66","384.96","384.96","","0.06%"
"04/14/1989","384.72","389.96","384.72","384.72","","-1.18%"
"04/13/1989","389.31","391.49","389.31","389.31","","0.67%"
"04/12/1989","386.72","388.43","386.72","386.72","","0.55%"
"04/11/1989","384.60","385.72","384.60","384.60","","-0.18%"
"04/10/1989","385.31","386.31","385.31","385.31","","0.69%"
"04/07/1989","382.66","384.72","382.66","382.66","","-0.25%"
"04/06/1989","383.60","384.60","383.60","383.60","","0.04%"
"04/05/1989","383.43","385.31","383.43","383.43","","-0.59%"
"04/04/1989","385.72","387.49","385.72","385.72","","0.06%"
"04/03/1989","385.49","386.07","385.49","385.49","","0.22%"
"03/31/1989","384.66","384.78","384.66","384.66","","1.16%"
"03/30/1989","380.25","384.72","380.25","380.25","","-0.29%"
"03/29/1989","381.37","383.90","381.37","381.37","","-0.15%"
"03/28/1989","381.96","391.66","381.96","381.96","","-2.05%"
"03/27/1989","389.96","391.90","389.96","389.96","","-0.39%"
"03/23/1989","391.49","396.01","391.49","391.49","","-0.49%"
"03/22/1989","393.43","394.43","393.43","393.43","","0.08%"
"03/21/1989","393.13","395.78","393.13","393.13","","-0.45%"
"03/20/1989","394.90","396.43","394.90","394.90","","0.64%"
"03/17/1989","392.37","394.19","392.37","392.37","","0.97%"
"03/16/1989","388.60","391.13","388.60","388.60","","-0.54%"
"03/15/1989","390.72","395.43","390.72","390.72","","-1.09%"
"03/14/1989","395.01","397.01","395.01","395.01","","0.45%"
"03/13/1989","393.25","394.01","393.25","393.25","","-0.05%"
"03/10/1989","393.43","397.37","393.43","393.43","","-0.16%"
"03/09/1989","394.07","394.72","394.07","394.07","","0.48%"
"03/08/1989","392.19","395.60","392.19","392.19","","-0.12%"
"03/07/1989","392.66","392.90","392.66","392.66","","1.43%"
"03/06/1989","387.13","389.55","387.13","387.13","","0.26%"
"03/03/1989","386.13","387.13","386.13","386.13","","0.74%"
"03/02/1989","383.31","384.55","383.31","383.31","","-0.06%"
"03/01/1989","383.55","386.72","383.55","383.55","","-0.87%"
"02/28/1989","386.90","387.25","386.90","386.90","","0.26%"
"02/27/1989","385.90","391.84","385.90","385.90","","-0.79%"
"02/24/1989","388.96","390.72","388.96","388.96","","-0.36%"
"02/23/1989","390.37","391.90","390.37","390.37","","1.11%"
"02/22/1989","386.07","387.43","386.07","386.07","","0.17%"
"02/21/1989","385.43","388.43","385.43","385.43","","0.86%"
"02/20/1989","382.13","382.43","382.13","382.13","","0.59%"
"02/17/1989","379.90","383.78","379.90","379.90","","-0.77%"
"02/16/1989","382.84","384.49","382.84","382.84","","-0.14%"
"02/15/1989","383.37","384.66","383.37","383.37","","-0.26%"
"02/14/1989","384.37","386.84","384.37","384.37","","-0.11%"
"02/13/1989","384.78","387.25","384.78","384.78","","-0.50%"
"02/10/1989","386.72","394.49","386.72","386.72","","-1.57%"
"02/09/1989","392.90","396.01","392.90","392.90","","-0.18%"
"02/08/1989","393.60","394.37","393.60","393.60","","0.96%"
"02/07/1989","389.84","392.60","389.84","389.84","","-0.39%"
"02/06/1989","391.37","392.25","391.37","391.37","","0.06%"
"02/03/1989","391.13","392.13","391.13","391.13","","0.09%"
"02/02/1989","390.78","393.25","390.78","390.78","","-0.27%"
"02/01/1989","391.84","394.25","391.84","391.84","","0.39%"
"01/31/1989","390.31","395.84","390.31","390.31","","-0.98%"
"01/30/1989","394.19","396.01","394.19","394.19","","-0.15%"
"01/27/1989","394.78","403.01","394.78","394.78","","-1.80%"
"01/26/1989","402.01","406.84","402.01","402.01","","-0.77%"
"01/25/1989","405.13","405.49","405.13","405.13","","0.06%"
"01/24/1989","404.90","409.60","404.90","404.90","","-0.49%"
"01/23/1989","406.90","408.49","406.90","406.90","","-0.19%"
"01/20/1989","407.66","407.90","407.66","407.66","","1.12%"
"01/19/1989","403.13","404.37","403.13","403.13","","0.39%"
"01/18/1989","401.55","403.87","401.55","401.55","","-0.12%"
"01/17/1989","402.04","402.93","402.04","402.04","","0.19%"
"01/16/1989","401.27","402.04","401.27","401.27","","-0.12%"
"01/13/1989","401.77","406.52","401.77","401.77","","-0.59%"
"01/12/1989","404.14","405.14","404.14","404.14","","0.32%"
"01/11/1989","402.87","404.37","402.87","402.87","","-0.12%"
"01/10/1989","403.37","406.52","403.37","403.37","","-0.29%"
"01/09/1989","404.53","406.52","404.53","404.53","","-0.19%"
"01/06/1989","405.30","408.56","405.30","405.30","","-0.52%"
"01/05/1989","407.40","409.50","407.40","407.40","","-0.16%"
"01/04/1989","408.07","411.44","408.07","408.07","","-0.54%"
"01/03/1989","410.28","413.93","410.28","410.28","","0.22%"
"12/30/1988","409.39","412.27","409.39","409.39","","0.49%"
"12/29/1988","407.40","414.04","407.40","407.40","","-1.31%"
"12/28/1988","412.82","416.96","412.82","412.82","","-1.16%"
"12/27/1988","417.68","418.95","417.68","417.68","","-0.05%"
"12/23/1988","417.90","418.35","417.90","417.90","","0.20%"
"12/22/1988","417.08","417.90","417.08","417.08","","0.55%"
"12/21/1988","414.81","415.92","414.81","414.81","","0.21%"
"12/20/1988","413.93","414.42","413.93","413.93","","0.00%"
"12/19/1988","413.93","414.81","413.93","413.93","","0.31%"
"12/16/1988","412.65","414.31","412.65","412.65","","0.00%"
"12/15/1988","412.65","421.55","412.65","412.65","","-1.94%"
"12/14/1988","420.83","421.72","420.83","420.83","","0.37%"
"12/13/1988","419.29","420.72","419.29","419.29","","-0.06%"
"12/12/1988","419.56","421.83","419.56","419.56","","-0.66%"
"12/09/1988","422.33","422.82","422.33","422.33","","-0.26%"
"12/08/1988","423.43","423.82","423.43","423.43","","0.29%"
"12/07/1988","422.22","426.86","422.22","422.22","","-1.14%"
"12/06/1988","427.08","429.23","427.08","427.08","","-0.26%"
"12/05/1988","428.18","430.84","428.18","428.18","","-0.50%"
"12/02/1988","430.34","432.11","430.34","430.34","","1.75%"
"12/01/1988","422.93","425.81","422.93","422.93","","-0.16%"
"11/30/1988","423.60","423.93","423.60","423.60","","0.54%"
"11/29/1988","421.33","423.71","421.33","421.33","","-0.18%"
"11/28/1988","422.11","424.98","422.11","422.11","","-0.47%"
"11/25/1988","424.10","424.81","424.10","424.10","","1.03%"
"11/24/1988","419.78","420.17","419.78","419.78","","0.17%"
"11/23/1988","419.06","420.06","419.06","419.06","","0.38%"
"11/22/1988","417.46","420.17","417.46","417.46","","0.52%"
"11/21/1988","415.31","417.90","415.31","415.31","","-0.36%"
"11/18/1988","416.80","420.34","416.80","416.80","","-1.28%"
"11/17/1988","422.22","424.59","422.22","422.22","","-0.29%"
"11/16/1988","423.43","426.80","423.43","423.43","","0.14%"
"11/15/1988","422.82","425.81","422.82","422.82","","0.00%"
"11/14/1988","422.82","424.43","422.82","422.82","","0.47%"
"11/11/1988","420.83","421.33","420.83","420.83","","0.61%"
"11/10/1988","418.29","423.82","418.29","418.29","","-0.84%"
"11/09/1988","421.83","423.10","421.83","421.83","","0.83%"
"11/08/1988","418.35","422.44","418.35","418.35","","-0.89%"
"11/07/1988","422.11","422.93","422.11","422.11","","0.25%"
"11/04/1988","421.06","421.83","421.06","421.06","","0.00%"
"11/03/1988","421.06","424.70","421.06","421.06","","-0.06%"
"11/02/1988","421.33","422.22","421.33","421.33","","2.50%"
"11/01/1988","411.05","412.05","411.05","411.05","","-0.27%"
"10/31/1988","412.16","413.70","412.16","412.16","","0.00%"
"10/28/1988","412.16","415.69","412.16","412.16","","1.24%"
"10/27/1988","407.13","408.40","407.13","407.13","","-0.26%"
"10/26/1988","408.18","408.51","408.18","408.18","","0.49%"
"10/25/1988","406.19","407.51","406.19","406.19","","0.14%"
"10/24/1988","405.64","407.13","405.64","405.64","","-0.58%"
"10/21/1988","408.01","411.55","408.01","408.01","","-0.98%"
"10/20/1988","412.05","412.82","412.05","412.05","","0.28%"
"10/19/1988","410.89","413.15","410.89","410.89","","-0.23%"
"10/18/1988","411.83","413.70","411.83","411.83","","0.00%"
"10/17/1988","411.83","413.81","411.83","411.83","","0.74%"
"10/14/1988","408.79","410.78","408.79","408.79","","0.53%"
"10/13/1988","406.63","409.78","406.63","406.63","","-0.24%"
"10/12/1988","407.62","411.44","407.62","407.62","","0.89%"
"10/11/1988","404.03","410.17","404.03","404.03","","-0.99%"
"10/10/1988","408.07","409.67","408.07","408.07","","1.32%"
"10/07/1988","402.76","404.25","402.76","402.76","","-0.15%"
"10/06/1988","403.37","404.75","403.37","403.37","","0.80%"
"10/05/1988","400.17","401.05","400.17","400.17","","0.60%"
"10/04/1988","397.79","399.12","397.79","397.79","","0.11%"
"10/03/1988","397.35","399.12","397.35","397.35","","0.84%"
"09/30/1988","394.03","398.01","394.03","394.03","","-0.50%"
"09/29/1988","396.02","400.17","396.02","396.02","","-0.44%"
"09/28/1988","397.79","399.00","397.79","397.79","","0.14%"
"09/27/1988","397.24","397.79","397.24","397.24","","0.70%"
"09/26/1988","394.47","395.63","394.47","394.47","","0.35%"
"09/23/1988","393.09","400.77","393.09","393.09","","-1.39%"
"09/22/1988","398.62","400.17","398.62","398.62","","0.31%"
"09/21/1988","397.40","404.92","397.40","397.40","","-1.91%"
"09/20/1988","405.14","410.89","405.14","405.14","","-0.87%"
"09/19/1988","408.68","410.94","408.68","408.68","","-0.70%"
"09/16/1988","411.55","418.07","411.55","411.55","","-1.32%"
"09/15/1988","417.05","421.77","417.05","417.05","","-0.86%"
"09/14/1988","420.68","422.94","420.68","420.68","","0.00%"
"09/13/1988","420.68","422.68","420.68","420.68","","0.00%"
"09/12/1988","420.68","422.94","420.68","420.68","","-0.21%"
"09/09/1988","421.58","429.93","421.58","421.58","","-1.60%"
"09/08/1988","428.44","429.55","428.44","428.44","","0.18%"
"09/07/1988","427.67","428.44","427.67","427.67","","0.29%"
"09/06/1988","426.44","429.42","426.44","426.44","","-0.20%"
"09/05/1988","427.28","428.83","427.28","427.28","","-0.47%"
"09/02/1988","429.29","429.93","429.29","429.29","","-0.21%"
"09/01/1988","430.19","431.03","430.19","430.19","","-0.09%"
"08/31/1988","430.58","431.42","430.58","430.58","","0.56%"
"08/30/1988","428.19","429.93","428.19","428.19","","-0.29%"
"08/29/1988","429.42","432.46","429.42","429.42","","-0.52%"
"08/26/1988","431.68","434.34","431.68","431.68","","-0.09%"
"08/25/1988","432.07","436.41","432.07","432.07","","-0.60%"
"08/24/1988","434.66","436.54","434.66","434.66","","0.63%"
"08/23/1988","431.94","433.82","431.94","431.94","","-0.28%"
"08/22/1988","433.17","434.34","433.17","433.17","","0.47%"
"08/19/1988","431.16","432.91","431.16","431.16","","-0.12%"
"08/18/1988","431.68","432.65","431.68","431.68","","0.29%"
"08/17/1988","430.45","431.03","430.45","430.45","","0.44%"
"08/16/1988","428.57","435.18","428.57","428.57","","-0.94%"
"08/15/1988","432.65","433.04","432.65","432.65","","0.41%"
"08/12/1988","430.90","434.53","430.90","430.90","","0.48%"
"08/11/1988","428.83","430.19","428.83","428.83","","0.00%"
"08/10/1988","428.83","429.29","428.83","428.83","","0.33%"
"08/09/1988","427.41","431.68","427.41","427.41","","-0.68%"
"08/08/1988","430.32","433.17","430.32","430.32","","-0.32%"
"08/05/1988","431.68","433.56","431.68","431.68","","-0.25%"
"08/04/1988","432.78","434.08","432.78","432.78","","-0.09%"
"08/03/1988","433.17","434.79","433.17","433.17","","0.41%"
"08/02/1988","431.42","435.44","431.42","431.42","","-0.67%"
"08/01/1988","434.34","437.44","434.34","434.34","","-0.31%"
"07/29/1988","435.70","437.57","435.70","435.70","","0.87%"
"07/28/1988","431.94","434.08","431.94","431.94","","-0.28%"
"07/27/1988","433.17","433.95","433.17","433.17","","0.25%"
"07/26/1988","432.07","433.56","432.07","432.07","","1.23%"
"07/25/1988","426.83","443.79","426.83","426.83","","-3.44%"
"07/22/1988","442.04","443.66","442.04","442.04","","0.16%"
"07/21/1988","441.33","447.80","441.33","441.33","","-0.64%"
"07/20/1988","444.18","446.44","444.18","444.18","","-0.28%"
"07/19/1988","445.41","446.83","445.41","445.41","","1.82%"
"07/18/1988","437.44","438.67","437.44","437.44","","-0.56%"
"07/15/1988","439.90","441.59","439.90","439.90","","0.37%"
"07/14/1988","438.29","442.04","438.29","438.29","","-0.37%"
"07/13/1988","439.90","441.20","439.90","439.90","","0.74%"
"07/12/1988","436.67","437.06","436.67","436.67","","0.49%"
"07/11/1988","434.53","439.71","434.53","434.53","","-0.89%"
"07/08/1988","438.42","440.03","438.42","438.42","","-0.12%"
"07/07/1988","438.93","441.78","438.93","438.93","","0.12%"
